food_id,food_name,category,state,region,region_code,diet_type,diet_code,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,prebiotic_score,fodmap_level,is_fermented,description,clinical_benefit,image_path
701,Prawn Makhani,Main_Course,Punjab,North,1,non-veg,1,256,19.4,7.7,19.3,0.6,0,High,0,"Authentic Punjab preparation of Prawn Makhani, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/701.jpg
702,Urad Dal Tadka,Dals_Legumes,Pan-India,Pan-India,6,veg,0,263,13.2,35.7,1.8,13.2,9,High,0,"Authentic Pan-India preparation of Urad Dal Tadka, served as a dals legumes.",Provides dense prebiotic fuel for butyrate-producing SCFA bacteria.,images/702.jpg
703,Bread Vada,Snacks,Pan-India,Pan-India,6,veg,0,228,7.3,27.5,22.0,3.8,2,Medium,0,"Authentic Pan-India preparation of Bread Vada, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/703.jpg
704,Watermelon Juice,Beverages,Pan-India,Pan-India,6,veg,0,157,3.7,25.5,6.1,3.4,2,Medium,0,"Authentic Pan-India preparation of Watermelon Juice, served as a beverages.","Provides authentic, calorically dense macronutrients for energy restoration.",images/704.jpg
705,Bhindi Jeera,Side_Dish,Pan-India,Pan-India,6,veg,0,168,7.5,21.4,3.2,6.0,4,Medium,0,"Authentic Pan-India preparation of Bhindi Jeera, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/705.jpg
706,Chicken Vada,Snacks,Pan-India,Pan-India,6,non-veg,1,356,25.2,12.6,25.0,1.2,0,Medium,0,"Authentic Pan-India preparation of Chicken Vada, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/706.jpg
707,Modak,Desserts,Pan-India,Pan-India,6,veg,0,314,5.9,55.9,12.1,0.7,0,Medium,0,"Authentic Pan-India preparation of Modak, served as a desserts.","Provides authentic, calorically dense macronutrients for energy restoration.",images/707.jpg
708,Beans Thoran,Side_Dish,Kerala,South,2,veg,0,153,4.7,18.1,7.1,5.7,3,Medium,0,"Authentic Kerala preparation of Beans Thoran, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/708.jpg
709,Mutton Boti Kebab,Appetizers,Pan-India,Pan-India,6,non-veg,1,283,22.3,2.0,20.2,0.0,0,Medium,0,"Authentic Pan-India preparation of Mutton Boti Kebab, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/709.jpg
710,Mint Chutney,Side_Dish,Pan-India,Pan-India,6,veg,0,156,4.9,17.5,7.2,6.3,4,Medium,0,"Authentic Pan-India preparation of Mint Chutney, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/710.jpg
711,Amritsari Kulcha,Breads_Rice,Punjab,North,1,veg,0,209,6.2,34.9,2.6,3.6,2,Medium,0,"Authentic Punjab preparation of Amritsari Kulcha, served as a breads rice.","Provides authentic, calorically dense macronutrients for energy restoration.",images/711.jpg
712,Jackfruit Korma,Main_Course,Uttar Pradesh,North,1,veg,0,147,5.0,17.7,4.1,3.1,2,Medium,0,"Authentic Uttar Pradesh preparation of Jackfruit Korma, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/712.jpg
713,Butter Naan,Breads_Rice,Pan-India,Pan-India,6,veg,0,258,7.0,41.3,14.8,6.3,4,High,0,"Authentic Pan-India preparation of Butter Naan, served as a breads rice.","Provides authentic, calorically dense macronutrients for energy restoration.",images/713.jpg
714,Paneer Jalfrezi,Main_Course,Pan-India,Pan-India,6,veg,0,279,16.7,5.2,19.4,1.0,0,High,0,"Authentic Pan-India preparation of Paneer Jalfrezi, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/714.jpg
715,Egg Salna,Main_Course,Tamil Nadu,South,2,non-veg,1,146,9.8,0.5,10.6,0.0,0,Medium,0,"Authentic Tamil Nadu preparation of Egg Salna, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/715.jpg
716,Fish Kolhapuri,Main_Course,Maharashtra,West,3,non-veg,1,174,19.6,6.0,9.1,0.0,0,Low,0,"Authentic Maharashtra preparation of Fish Kolhapuri, served as a main course.",Low-FODMAP profile prevents bloating and supports IBS management.,images/716.jpg
717,Bread Bonda,Snacks,Pan-India,Pan-India,6,veg,0,129,3.6,17.5,3.5,4.0,2,Medium,0,"Authentic Pan-India preparation of Bread Bonda, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/717.jpg
718,Fish Lababdar,Main_Course,Pan-India,Pan-India,6,non-veg,1,155,21.5,4.8,5.8,0.0,0,Low,0,"Authentic Pan-India preparation of Fish Lababdar, served as a main course.",Low-FODMAP profile prevents bloating and supports IBS management.,images/718.jpg
719,Beetroot Thoran,Side_Dish,Kerala,South,2,veg,0,159,5.4,21.6,7.1,4.4,3,Medium,0,"Authentic Kerala preparation of Beetroot Thoran, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/719.jpg
720,Moong Dal Amritsari,Dals_Legumes,Punjab,North,1,veg,0,246,15.2,41.1,7.3,12.0,8,High,0,"Authentic Punjab preparation of Moong Dal Amritsari, served as a dals legumes.",Provides dense prebiotic fuel for butyrate-producing SCFA bacteria.,images/720.jpg
721,Besan Ladoo,Desserts,Pan-India,Pan-India,6,veg,0,327,1.3,51.9,9.8,0.9,0,Medium,0,"Authentic Pan-India preparation of Besan Ladoo, served as a desserts.","Provides authentic, calorically dense macronutrients for energy restoration.",images/721.jpg
722,Shrikhand,Desserts,Pan-India,Pan-India,6,veg,0,317,0.7,55.4,16.9,0.0,0,Medium,0,"Authentic Pan-India preparation of Shrikhand, served as a desserts.","Provides authentic, calorically dense macronutrients for energy restoration.",images/722.jpg
723,Keema Boti Kebab,Appetizers,Pan-India,Pan-India,6,non-veg,1,301,22.8,0.5,20.2,0.8,0,Medium,0,"Authentic Pan-India preparation of Keema Boti Kebab, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/723.jpg
724,Sweet Lassi,Beverages,Punjab,North,1,veg,0,167,6.4,20.6,1.9,3.8,7,Medium,1,"Authentic Punjab preparation of Sweet Lassi, served as a beverages.",Enhances probiotic density and boosts lactic-acid bacteria.,images/724.jpg
725,Fish Reshmi Kebab,Appetizers,Pan-India,Pan-India,6,non-veg,1,189,18.4,1.6,8.2,0.5,0,Low,0,"Authentic Pan-India preparation of Fish Reshmi Kebab, served as a appetizers.",Low-FODMAP profile prevents bloating and supports IBS management.,images/725.jpg
726,Navratan Do Pyaza,Main_Course,Pan-India,Pan-India,6,veg,0,160,4.4,24.3,4.2,4.2,2,Medium,0,"Authentic Pan-India preparation of Navratan Do Pyaza, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/726.jpg
727,Mix Veg Kadai,Main_Course,Pan-India,Pan-India,6,veg,0,186,7.1,21.4,6.2,4.9,3,Medium,0,"Authentic Pan-India preparation of Mix Veg Kadai, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/727.jpg
728,Tandoori Roti,Breads_Rice,Pan-India,Pan-India,6,veg,0,153,3.8,35.2,2.7,4.1,2,Medium,0,"Authentic Pan-India preparation of Tandoori Roti, served as a breads rice.","Provides authentic, calorically dense macronutrients for energy restoration.",images/728.jpg
729,Broccoli Pudina Tikka,Appetizers,Punjab,North,1,veg,0,61,4.3,10.1,0.5,8.1,5,Medium,0,"Authentic Punjab preparation of Broccoli Pudina Tikka, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/729.jpg
730,Mutton Reshmi Kebab,Appetizers,Pan-India,Pan-India,6,non-veg,1,274,22.0,1.3,20.6,0.0,0,Medium,0,"Authentic Pan-India preparation of Mutton Reshmi Kebab, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/730.jpg
731,Masala Dosa,Breads_Rice,Pan-India,Pan-India,6,veg,0,168,3.8,37.7,0.5,3.6,7,High,1,"Authentic Pan-India preparation of Masala Dosa, served as a breads rice.",Enhances probiotic density and boosts lactic-acid bacteria.,images/731.jpg
732,Kanji Vada,Snacks,Pan-India,Pan-India,6,veg,0,236,5.6,27.6,19.9,4.0,2,Medium,0,"Authentic Pan-India preparation of Kanji Vada, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/732.jpg
733,Tinda Jeera,Side_Dish,Pan-India,Pan-India,6,veg,0,176,6.4,19.4,7.3,2.9,2,Medium,0,"Authentic Pan-India preparation of Tinda Jeera, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/733.jpg
734,Fish Makhani,Main_Course,Punjab,North,1,non-veg,1,242,22.7,4.0,21.8,1.0,0,High,0,"Authentic Punjab preparation of Fish Makhani, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/734.jpg
735,Carrot Mezhukkupuratti,Side_Dish,Pan-India,Pan-India,6,veg,0,123,4.4,20.4,4.8,3.6,2,Medium,0,"Authentic Pan-India preparation of Carrot Mezhukkupuratti, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/735.jpg
736,Cabbage Sukka,Side_Dish,Pan-India,Pan-India,6,veg,0,176,2.5,18.7,3.5,4.7,3,Medium,0,"Authentic Pan-India preparation of Cabbage Sukka, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/736.jpg
737,Navratan Kolhapuri,Main_Course,Maharashtra,West,3,veg,0,161,4.2,18.0,5.0,3.8,2,Medium,0,"Authentic Maharashtra preparation of Navratan Kolhapuri, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/737.jpg
738,Gobi Masala,Side_Dish,Pan-India,Pan-India,6,veg,0,105,5.9,9.8,3.9,5.6,3,High,0,"Authentic Pan-India preparation of Gobi Masala, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/738.jpg
739,Fish Seekh Kebab,Appetizers,Pan-India,Pan-India,6,non-veg,1,156,19.1,2.0,8.1,0.0,0,Low,0,"Authentic Pan-India preparation of Fish Seekh Kebab, served as a appetizers.",Low-FODMAP profile prevents bloating and supports IBS management.,images/739.jpg
740,Prawn Butter Masala,Main_Course,Pan-India,Pan-India,6,non-veg,1,229,20.4,8.2,22.2,0.1,0,High,0,"Authentic Pan-India preparation of Prawn Butter Masala, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/740.jpg
741,Mix Veg Vada,Snacks,Pan-India,Pan-India,6,veg,0,200,6.2,30.2,17.4,2.7,1,Medium,0,"Authentic Pan-India preparation of Mix Veg Vada, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/741.jpg
742,Bhindi Kurkuri,Side_Dish,Pan-India,Pan-India,6,veg,0,145,5.4,17.1,5.8,3.8,2,Medium,0,"Authentic Pan-India preparation of Bhindi Kurkuri, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/742.jpg
743,Masoor Dal Jeera,Dals_Legumes,Pan-India,Pan-India,6,veg,0,255,14.9,41.7,1.3,13.2,9,High,0,"Authentic Pan-India preparation of Masoor Dal Jeera, served as a dals legumes.",Provides dense prebiotic fuel for butyrate-producing SCFA bacteria.,images/743.jpg
744,Broccoli Achari Tikka,Appetizers,Punjab,North,1,veg,0,106,1.2,11.7,0.5,5.5,3,Medium,0,"Authentic Punjab preparation of Broccoli Achari Tikka, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/744.jpg
745,Jackfruit Saag,Main_Course,Pan-India,Pan-India,6,veg,0,132,2.3,21.4,6.5,8.4,5,Medium,0,"Authentic Pan-India preparation of Jackfruit Saag, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/745.jpg
746,Beans Jeera,Side_Dish,Pan-India,Pan-India,6,veg,0,122,6.1,19.8,5.8,3.1,2,Medium,0,"Authentic Pan-India preparation of Beans Jeera, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/746.jpg
747,Egg Makhani,Main_Course,Punjab,North,1,non-veg,1,248,14.1,7.2,19.8,0.0,0,High,0,"Authentic Punjab preparation of Egg Makhani, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/747.jpg
748,Egg Malai Curry,Main_Course,West Bengal,East,4,non-veg,1,229,11.3,7.3,22.9,0.0,0,Medium,0,"Authentic West Bengal preparation of Egg Malai Curry, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/748.jpg
749,Keema Hariyali Tikka,Appetizers,Punjab,North,1,non-veg,1,269,20.4,1.5,16.2,0.0,0,Medium,0,"Authentic Punjab preparation of Keema Hariyali Tikka, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/749.jpg
750,Prawn Kadai,Main_Course,Pan-India,Pan-India,6,non-veg,1,174,20.6,1.9,10.3,0.0,0,Medium,0,"Authentic Pan-India preparation of Prawn Kadai, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/750.jpg
751,Prawn Amritsari Fry,Appetizers,Punjab,North,1,non-veg,1,175,16.5,0.5,10.7,1.6,1,Medium,0,"Authentic Punjab preparation of Prawn Amritsari Fry, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/751.jpg
752,Sol Kadhi,Beverages,Pan-India,Pan-India,6,veg,0,160,7.3,22.2,6.5,4.1,2,Medium,0,"Authentic Pan-India preparation of Sol Kadhi, served as a beverages.","Provides authentic, calorically dense macronutrients for energy restoration.",images/752.jpg
753,Mutton Chettinad,Main_Course,Tamil Nadu,South,2,non-veg,1,297,21.6,3.8,21.2,0.0,0,Medium,0,"Authentic Tamil Nadu preparation of Mutton Chettinad, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/753.jpg
754,Mushroom Makhani,Main_Course,Punjab,North,1,veg,0,126,0.5,20.2,13.7,7.1,4,High,0,"Authentic Punjab preparation of Mushroom Makhani, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/754.jpg
755,Mirchi Vada,Snacks,Pan-India,Pan-India,6,veg,0,240,4.9,31.7,20.1,4.0,2,Medium,0,"Authentic Pan-India preparation of Mirchi Vada, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/755.jpg
756,Rabri,Desserts,Pan-India,Pan-India,6,veg,0,327,4.1,50.1,15.3,1.8,1,Medium,0,"Authentic Pan-India preparation of Rabri, served as a desserts.","Provides authentic, calorically dense macronutrients for energy restoration.",images/756.jpg
757,Mutton Moilee,Main_Course,Kerala,South,2,non-veg,1,288,21.7,2.2,22.3,0.0,0,Medium,0,"Authentic Kerala preparation of Mutton Moilee, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/757.jpg
758,Jaljeera,Beverages,Pan-India,Pan-India,6,veg,0,141,4.8,24.2,3.1,5.6,3,Medium,0,"Authentic Pan-India preparation of Jaljeera, served as a beverages.","Provides authentic, calorically dense macronutrients for energy restoration.",images/758.jpg
759,Chicken Biryani (Hyderabadi),Breads_Rice,Telangana,South,2,non-veg,1,215,28.0,2.8,10.4,0.0,0,Medium,0,"Authentic Telangana preparation of Chicken Biryani (Hyderabadi), served as a breads rice.","Provides authentic, calorically dense macronutrients for energy restoration.",images/759.jpg
760,Bread Samosa,Snacks,Pan-India,Pan-India,6,veg,0,202,5.4,32.2,20.2,5.1,3,Medium,0,"Authentic Pan-India preparation of Bread Samosa, served as a snacks.","Provides authentic, calorically dense macronutrients for energy restoration.",images/760.jpg
761,Paneer Tandoori,Appetizers,Pan-India,Pan-India,6,veg,0,242,18.8,5.0,17.9,0.8,0,High,0,"Authentic Pan-India preparation of Paneer Tandoori, served as a appetizers.","Provides authentic, calorically dense macronutrients for energy restoration.",images/761.jpg
762,Lotus Stem Do Pyaza,Main_Course,Pan-India,Pan-India,6,veg,0,158,6.6,19.1,3.3,3.0,2,Medium,0,"Authentic Pan-India preparation of Lotus Stem Do Pyaza, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/762.jpg
763,Lauki Kurkuri,Side_Dish,Pan-India,Pan-India,6,veg,0,165,2.7,12.9,4.1,4.6,3,Medium,0,"Authentic Pan-India preparation of Lauki Kurkuri, served as a side dish.","Provides authentic, calorically dense macronutrients for energy restoration.",images/763.jpg
764,Moong Dal Makhani,Dals_Legumes,Punjab,North,1,veg,0,343,14.6,48.5,17.3,10.5,7,High,0,"Authentic Punjab preparation of Moong Dal Makhani, served as a dals legumes.",Provides dense prebiotic fuel for butyrate-producing SCFA bacteria.,images/764.jpg
765,Mushroom Korma,Main_Course,Uttar Pradesh,North,1,veg,0,62,4.5,8.1,1.9,6.3,4,Medium,0,"Authentic Uttar Pradesh preparation of Mushroom Korma, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/765.jpg
766,Duck Korma,Main_Course,Uttar Pradesh,North,1,non-veg,1,172,2.6,17.9,4.8,2.4,1,Medium,0,"Authentic Uttar Pradesh preparation of Duck Korma, served as a main course.","Provides authentic, calorically dense macronutrients for energy restoration.",images/766.jpg
767,Nimbu Pani,Beverages,Pan-India,Pan-India,6,veg,0,148,4.9,21.4,6.9,3.9,2,Medium,0,"Authentic Pan-India preparation of Nimbu Pani, served as a beverages.","Provides authentic, calorically dense macronutrients for energy restoration.",images/767.jpg
768,Prawn Biryani,Breads_Rice,Pan-India,Pan-India,6,non-veg,1,196,20.9,7.8,5.0,1.3,0,Medium,0,"Authentic Pan-India preparation of Prawn Biryani, served as a breads rice.",Supports lean muscle synthesis without aggravating bile-tolerant pathogens.,images/768.jpg
